,datetime,open,high,low,close,volume,rsi,arn_up,arn_down,arn_cross,reversal
226,2022-01-17 20:00:00,42245.0,42380.0,41551.0,42204.0,20935735.3558,40.01256690569527,48.0,16.0,0,0
227,2022-01-18 00:00:00,42204.0,42439.0,41980.0,42045.0,16294141.216,37.98611800432152,44.0,12.0,0,0
228,2022-01-18 04:00:00,42045.0,42341.0,41912.0,42061.0,47573477.4039,38.32461797369598,40.0,8.0,0,0
229,2022-01-18 08:00:00,42061.0,42061.0,41439.0,41859.0,22057243.7119,35.676893343562,36.0,100.0,2,0
230,2022-01-18 12:00:00,41859.0,41950.0,41279.0,41586.0,23443347.2593,32.417270266890085,32.0,100.0,0,0
231,2022-01-18 16:00:00,41586.0,41783.0,41385.0,41703.0,21267409.9651,35.15182131337255,28.000000000000004,96.0,0,0
232,2022-01-18 20:00:00,41703.0,42681.0,41503.0,42357.0,23924004.0365,47.85328640216105,24.0,92.0,0,0
233,2022-01-19 00:00:00,42357.0,42509.0,41580.0,41712.0,58804695.1389,39.61271550194803,20.0,88.0,0,0
234,2022-01-19 04:00:00,41712.0,41848.0,41175.0,41280.0,20906858.098,35.23606695454727,16.0,100.0,0,0
235,2022-01-19 08:00:00,41280.0,42168.0,41141.0,42044.0,37780720.7914,46.49496756460535,12.0,96.0,0,0
236,2022-01-19 12:00:00,42044.0,42567.0,41835.0,41986.0,29296604.3344,45.84340081115861,8.0,92.0,0,0
237,2022-01-19 16:00:00,41985.0,42353.0,41689.0,41873.0,25337635.6215,44.53397891340958,4.0,88.0,0,0
238,2022-01-19 20:00:00,41873.0,41994.0,41547.0,41658.0,20416262.3771,42.071698463527675,20.0,84.0,0,0
239,2022-01-20 00:00:00,41658.0,42082.0,41647.0,41928.0,15391238.0001,46.101923285974394,16.0,80.0,0,0
240,2022-01-20 04:00:00,41928.0,42150.0,41771.0,42062.0,10084613.2702,48.03425359358903,12.0,76.0,0,0
241,2022-01-20 08:00:00,42062.0,42232.0,41814.0,42133.0,9361102.9474,49.07601605396074,8.0,72.0,0,0
242,2022-01-20 12:00:00,42133.0,43462.0,41922.0,43300.0,39381362.885,62.413651912265294,100.0,68.0,1,0
243,2022-01-20 16:00:00,43300.0,43500.0,42817.0,42909.0,30221441.949,57.02463459192069,96.0,64.0,0,0
244,2022-01-20 20:00:00,42909.0,42989.0,40558.0,40674.0,75950479.6458,37.23413649652232,92.0,100.0,2,0
245,2022-01-21 00:00:00,40674.0,41102.0,38224.0,38453.0,106576445.6579,27.150320896597478,88.0,100.0,0,0
246,2022-01-21 04:00:00,38453.0,39174.0,38437.0,39127.0,39935785.1811,33.073786671751236,84.0,96.0,0,0
247,2022-01-21 08:00:00,39127.0,39285.0,38673.0,38895.0,31402969.7739,32.10607013563785,80.0,92.0,0,0
248,2022-01-21 12:00:00,38895.0,39035.0,37710.0,38855.0,78936856.2328,31.932587885170904,76.0,88.0,0,0
249,2022-01-21 16:00:00,38855.0,39064.0,37844.0,37980.0,48594166.392,28.326814853047594,72.0,100.0,0,0
250,2022-01-21 20:00:00,37981.0,38467.0,35432.0,36455.0,102365047.2869,23.37313710661563,68.0,100.0,0,0
251,2022-01-22 00:00:00,36455.0,36820.0,36011.0,36343.0,33644283.0211,23.054266724203842,64.0,100.0,0,0
252,2022-01-22 04:00:00,36343.0,36433.0,35105.0,35416.0,56715013.1392,20.554751422202315,60.0,100.0,0,0
253,2022-01-22 08:00:00,35415.0,35918.0,34000.0,35404.0,86029995.6162,20.52373105055925,56.00000000000001,100.0,0,0
254,2022-01-22 12:00:00,35404.0,36181.0,34811.0,34837.0,52098933.4049,19.06005360223753,52.0,100.0,0,0
255,2022-01-22 16:00:00,34837.0,35492.0,34250.0,34523.0,89839881.6201,18.282456063075713,48.0,100.0,0,0
256,2022-01-22 20:00:00,34523.0,35742.0,34432.0,35074.0,41495868.7701,24.131675157390504,44.0,96.0,0,0
257,2022-01-23 00:00:00,35074.0,35528.0,34817.0,35056.0,20054767.5617,24.071059700437672,40.0,92.0,0,0
258,2022-01-23 04:00:00,35056.0,35762.0,34943.0,35582.0,26700749.6052,29.633433796670573,36.0,88.0,0,0
259,2022-01-23 08:00:00,35582.0,36153.0,35315.0,35691.0,33977731.0799,30.765317987775447,32.0,84.0,0,0
260,2022-01-23 12:00:00,35691.0,36079.0,35063.0,35294.0,51184631.568,28.93942933059016,28.000000000000004,80.0,0,0
261,2022-01-23 16:00:00,35294.0,35445.0,34615.0,34781.0,36017180.301,26.731675698684512,24.0,76.0,0,0
262,2022-01-23 20:00:00,34781.0,36510.0,34711.0,36252.0,52461373.5154,40.70132817195937,20.0,72.0,0,0
263,2022-01-24 00:00:00,36252.0,36258.0,35170.0,35341.0,27400516.3139,36.10954148445224,16.0,68.0,0,0
264,2022-01-24 04:00:00,35341.0,35475.0,34822.0,34882.0,24330310.1326,34.026628918679506,12.0,64.0,0,0
265,2022-01-24 08:00:00,34876.0,35565.0,33027.0,33695.0,86926321.2271,29.31695682940652,8.0,100.0,0,0
266,2022-01-24 12:00:00,33695.0,34362.0,32944.0,34239.0,93549032.8915,33.83677803785288,4.0,96.0,0,0
267,2022-01-24 16:00:00,34239.0,36440.0,33800.0,36071.0,51823689.7118,46.29211123975674,4.0,92.0,0,0
268,2022-01-24 20:00:00,36071.0,37540.0,35958.0,36665.0,48025696.7176,49.60474919900407,4.0,88.0,0,0
269,2022-01-25 00:00:00,36665.0,36684.0,35965.0,36422.0,32173179.9798,48.29248888797493,8.0,84.0,0,0
270,2022-01-25 04:00:00,36422.0,36500.0,35712.0,36061.0,26368851.3538,46.3315711493475,4.0,80.0,0,0
271,2022-01-25 08:00:00,36060.0,36793.0,36013.0,36414.0,50652898.5928,48.53230095941652,4.0,76.0,0,0
272,2022-01-25 12:00:00,36414.0,37155.0,35982.0,36546.0,77091891.9955,49.368391819390986,4.0,72.0,0,0
273,2022-01-25 16:00:00,36546.0,37576.0,36521.0,37068.0,62799887.4734,52.644585868911136,4.0,68.0,0,0
274,2022-01-25 20:00:00,37068.0,37121.0,36421.0,36959.0,38260575.908,51.88954846762991,96.0,64.0,1,1
275,2022-01-26 00:00:00,36959.0,37509.0,36552.0,37397.0,31994524.7546,54.70103085098441,100.0,60.0,0,0
276,2022-01-26 04:00:00,37394.0,37980.0,37144.0,37343.0,32087612.6645,54.2798785925359,96.0,56.00000000000001,0,0
277,2022-01-26 08:00:00,37343.0,38256.0,37335.0,38082.0,33551210.7033,58.939043160705616,100.0,52.0,0,0
278,2022-01-26 12:00:00,38079.0,38496.0,37562.0,37989.0,52254109.5241,58.136127427075266,96.0,48.0,0,0
279,2022-01-26 16:00:00,37989.0,38929.0,37432.0,37583.0,50176992.1006,54.636835361126685,92.0,44.0,0,0
280,2022-01-26 20:00:00,37583.0,37583.0,36258.0,36808.0,30612192.8409,48.62072399814789,88.0,40.0,0,0
281,2022-01-27 00:00:00,36808.0,37087.0,35518.0,35762.0,25467060.587,41.9127529010153,84.0,36.0,0,0
282,2022-01-27 04:00:00,35762.0,36300.0,35712.0,36187.0,16286927.2951,45.21976354379842,80.0,32.0,0,0
283,2022-01-27 08:00:00,36187.0,36806.0,35821.0,36695.0,18610391.1665,48.96020759338183,76.0,28.000000000000004,0,0
284,2022-01-27 12:00:00,36695.0,37224.0,36489.0,36640.0,13744777.7483,48.57350033660619,72.0,24.0,0,0
285,2022-01-27 16:00:00,36640.0,36772.0,35894.0,36220.0,21837873.8068,45.61086201685713,68.0,20.0,0,0
286,2022-01-27 20:00:00,36220.0,37228.0,35537.0,37174.0,28603839.5444,52.67209134875539,64.0,16.0,0,0
287,2022-01-28 00:00:00,37174.0,37465.0,36637.0,37373.0,16579204.8776,54.013280272150354,60.0,12.0,0,0
288,2022-01-28 04:00:00,37373.0,37496.0,36781.0,36798.0,25207466.656,49.63632864454573,56.00000000000001,8.0,0,0
289,2022-01-28 08:00:00,36798.0,36885.0,36323.0,36440.0,20854808.036,47.07837582013361,52.0,4.0,0,0
290,2022-01-28 12:00:00,36440.0,37308.0,36159.0,37205.0,30290189.4038,52.68907991952447,48.0,4.0,0,0
291,2022-01-28 16:00:00,37205.0,37384.0,36770.0,37233.0,16562949.1186,52.88596634227372,44.0,60.0,2,0
292,2022-01-28 20:00:00,37233.0,38010.0,37146.0,37718.0,17252127.126,56.27990408067328,40.0,56.00000000000001,0,0
293,2022-01-29 00:00:00,37718.0,37995.0,37458.0,37739.0,11223740.5996,56.42627020009588,36.0,52.0,0,0
294,2022-01-29 04:00:00,37739.0,37928.0,37606.0,37842.0,13207721.3319,57.1834066871482,32.0,48.0,0,0
295,2022-01-29 08:00:00,37842.0,37934.0,37580.0,37744.0,10849309.71,56.18311018253035,28.000000000000004,44.0,0,0
296,2022-01-29 12:00:00,37744.0,38200.0,37306.0,37579.0,16823452.8581,54.45589603430245,24.0,40.0,0,0
297,2022-01-29 16:00:00,37579.0,37962.0,37334.0,37859.0,10087250.0938,56.878556068645075,20.0,36.0,0,0
298,2022-01-29 20:00:00,37859.0,38754.0,37843.0,38173.0,33908038.9792,59.48152905385541,100.0,32.0,1,1
299,2022-01-30 00:00:00,38173.0,38283.0,37744.0,37923.0,8420673.5116,56.554426025701154,96.0,28.000000000000004,0,0
300,2022-01-30 04:00:00,37923.0,38306.0,37906.0,38249.0,6856791.6224,59.362721348071645,100.0,24.0,0,0
301,2022-01-30 08:00:00,38249.0,38400.0,37823.0,38115.0,11494285.7288,57.71140320330479,96.0,20.0,0,0
302,2022-01-30 12:00:00,38115.0,38154.0,37735.0,37986.0,8242734.6633,56.09369352535413,92.0,16.0,0,0
303,2022-01-30 16:00:00,37988.0,38070.0,37450.0,37517.0,8529032.8991,50.546217576981704,88.0,12.0,0,0
304,2022-01-30 20:00:00,37517.0,38250.0,37355.0,37896.0,14474999.2738,54.46522126209314,84.0,8.0,0,0
305,2022-01-31 00:00:00,37896.0,37957.0,36645.0,37030.0,21845724.4771,45.57750689314862,80.0,4.0,0,0
306,2022-01-31 04:00:00,37030.0,37191.0,36820.0,37123.0,10294459.1771,46.58555048579292,76.0,4.0,0,0
307,2022-01-31 08:00:00,37123.0,37360.0,36887.0,37275.0,18520204.5534,48.27199453164606,72.0,12.0,0,0
308,2022-01-31 12:00:00,37275.0,37894.0,36783.0,37716.0,22990050.0299,52.91671537173079,68.0,8.0,0,0
309,2022-01-31 16:00:00,37716.0,38737.0,37684.0,38424.0,32672467.331,59.243841321247245,100.0,4.0,0,0
310,2022-01-31 20:00:00,38424.0,38730.0,38249.0,38469.0,14587783.1056,59.61530849060626,100.0,16.0,0,0
311,2022-02-01 00:00:00,38469.0,38658.0,38182.0,38601.0,7696735.0915,60.745527072400144,100.0,12.0,0,0
312,2022-02-01 04:00:00,38601.0,38649.0,38239.0,38445.0,12628591.7308,58.656253344982815,96.0,8.0,0,0
313,2022-02-01 08:00:00,38445.0,39093.0,38006.0,38439.0,24317045.9995,58.57281062775339,92.0,4.0,0,0
314,2022-02-01 12:00:00,38439.0,39037.0,38186.0,38624.0,40353029.8943,60.44142596266999,100.0,64.0,0,0
315,2022-02-01 16:00:00,38624.0,39266.0,38338.0,38379.0,30712873.6444,56.78823915256803,96.0,60.0,0,0
316,2022-02-01 20:00:00,38379.0,38891.0,38369.0,38697.0,16288373.1529,60.15460301595588,100.0,56.00000000000001,0,0
317,2022-02-02 00:00:00,38697.0,38866.0,38381.0,38558.0,16294312.0655,58.02666455848263,96.0,52.0,0,0
318,2022-02-02 04:00:00,38558.0,38558.0,38201.0,38283.0,20080391.8465,53.95977041327809,92.0,48.0,0,0
319,2022-02-02 08:00:00,38283.0,38598.0,38220.0,38490.0,11078188.8311,56.434891208170065,88.0,44.0,0,0
320,2022-02-02 12:00:00,38490.0,38760.0,37360.0,37430.0,46960009.4216,43.52969193313398,84.0,40.0,0,0
321,2022-02-02 16:00:00,37429.0,37660.0,37063.0,37566.0,32076323.1482,45.25928993891545,80.0,36.0,0,0
322,2022-02-02 20:00:00,37566.0,37660.0,36556.0,36903.0,33607030.1676,38.98976119891984,76.0,100.0,2,0
323,2022-02-03 00:00:00,36903.0,37047.0,36722.0,36824.0,12803388.4182,38.30879755156468,72.0,100.0,0,0
324,2022-02-03 04:00:00,36824.0,37098.0,36789.0,37024.0,12925670.0668,41.11282130436345,68.0,96.0,0,0
325,2022-02-03 08:00:00,37024.0,37111.0,36280.0,36787.0,23713064.8166,38.858835049568064,64.0,100.0,0,0
326,2022-02-03 12:00:00,36788.0,37004.0,36249.0,36914.0,31673215.3085,40.73391705281925,60.0,96.0,0,0
327,2022-02-03 16:00:00,36914.0,37118.0,36432.0,36552.0,14959478.6109,37.22914961355306,56.00000000000001,100.0,0,0
328,2022-02-03 20:00:00,36551.0,37375.0,36262.0,37315.0,20649160.4483,47.48530375476126,52.0,96.0,0,0
329,2022-02-04 00:00:00,37315.0,37452.0,37036.0,37305.0,9477609.7841,47.3760477035986,48.0,92.0,0,0
330,2022-02-04 04:00:00,37305.0,38209.0,37256.0,37868.0,23528647.1326,53.8184502836482,44.0,88.0,0,0
331,2022-02-04 08:00:00,37868.0,38243.0,37793.0,37811.0,17461351.8836,53.10954514621224,40.0,84.0,0,0
332,2022-02-04 12:00:00,37811.0,39829.0,37300.0,39485.0,65990662.2121,66.89936387208473,100.0,80.0,1,0
333,2022-02-04 16:00:00,39485.0,40876.0,39441.0,40729.0,58784936.9874,73.20557096589057,100.0,76.0,0,0
334,2022-02-04 20:00:00,40729.0,41714.0,40380.0,41569.0,33072041.7469,76.46597675617113,100.0,72.0,0,0
335,2022-02-05 00:00:00,41569.0,41921.0,41176.0,41445.0,16574002.9544,75.01486269678429,96.0,68.0,0,0
336,2022-02-05 04:00:00,41445.0,41746.0,41370.0,41378.0,15769167.2158,74.19555133650007,92.0,64.0,0,0
337,2022-02-05 08:00:00,41378.0,41671.0,41220.0,41443.0,20627574.3042,74.4866845764744,88.0,60.0,0,0
338,2022-02-05 12:00:00,41443.0,41900.0,41334.0,41765.0,27119306.6731,75.93514821961067,100.0,56.00000000000001,0,0
339,2022-02-05 16:00:00,41765.0,41859.0,40934.0,41550.0,21635342.6366,72.95681135834471,96.0,52.0,0,0
340,2022-02-05 20:00:00,41550.0,41787.0,41344.0,41386.0,10142826.7543,70.67954013494014,92.0,48.0,0,0
341,2022-02-06 00:00:00,41386.0,41638.0,41344.0,41445.0,5455086.4041,71.02988198982277,88.0,44.0,0,0
342,2022-02-06 04:00:00,41445.0,41719.0,41313.0,41619.0,6591978.6319,72.08908038347249,84.0,40.0,0,0
343,2022-02-06 08:00:00,41619.0,41699.0,41451.0,41526.0,5702609.3937,70.6032470152356,80.0,36.0,0,0
344,2022-02-06 12:00:00,41526.0,42240.0,41116.0,41519.0,25900927.8519,70.4854863913836,76.0,32.0,0,0
345,2022-02-06 16:00:00,41519.0,41749.0,41421.0,41721.0,9246709.5033,71.9399468704327,72.0,28.000000000000004,0,0
346,2022-02-06 20:00:00,41721.0,42658.0,41495.0,42383.0,25770515.4485,76.09719923784118,100.0,24.0,0,0
347,2022-02-07 00:00:00,42383.0,42952.0,41655.0,42828.0,21180673.1446,78.4124977902976,100.0,20.0,0,0
348,2022-02-07 04:00:00,42828.0,43015.0,42550.0,42726.0,38122579.3864,76.58142134712159,96.0,16.0,0,0
349,2022-02-07 08:00:00,42726.0,42759.0,42238.0,42726.0,18870382.7376,76.58142134712159,92.0,12.0,0,0
350,2022-02-07 12:00:00,42726.0,43900.0,42470.0,43838.0,55374944.7027,81.91969584237685,100.0,8.0,0,0
351,2022-02-07 16:00:00,43838.0,44498.0,43492.0,44253.0,62847082.02,83.43711111178072,100.0,4.0,0,0
352,2022-02-07 20:00:00,44253.0,44433.0,43750.0,43843.0,20566722.9669,76.59746606354648,96.0,8.0,0,0
353,2022-02-08 00:00:00,43843.0,44190.0,43556.0,44185.0,21363040.2584,78.20258159994856,92.0,4.0,0,0
354,2022-02-08 04:00:00,44185.0,45500.0,44094.0,44858.0,37363916.6683,80.96878200307856,100.0,8.0,0,0
355,2022-02-08 08:00:00,44858.0,44928.0,43535.0,43987.0,46545423.1975,68.79981712256259,96.0,4.0,0,0
356,2022-02-08 12:00:00,43987.0,43987.0,42890.0,43431.0,45335003.4085,62.3571780181269,92.0,4.0,0,0
357,2022-02-08 16:00:00,43431.0,43695.0,42669.0,43004.0,34260959.6191,57.87484491820857,88.0,4.0,0,0
358,2022-02-08 20:00:00,43004.0,44392.0,42952.0,44040.0,30315604.8107,64.53564377507975,84.0,12.0,0,0
359,2022-02-09 00:00:00,44040.0,44329.0,43127.0,43345.0,23139006.9299,57.9193029961141,80.0,8.0,0,0
360,2022-02-09 04:00:00,43345.0,43912.0,43129.0,43811.0,15358801.6224,60.819789067483654,76.0,4.0,0,0
361,2022-02-09 08:00:00,43812.0,43938.0,43186.0,43716.0,22351331.3445,59.913154203030224,72.0,16.0,0,0
362,2022-02-09 12:00:00,43716.0,44448.0,43633.0,43873.0,38490903.3458,60.94919818438528,68.0,12.0,0,0
363,2022-02-09 16:00:00,43873.0,44702.0,43616.0,44466.0,23621893.8221,64.66398272534612,64.0,8.0,0,0
364,2022-02-09 20:00:00,44466.0,44804.0,44222.0,44377.0,13330148.6845,63.6848095106583,60.0,4.0,0,0
365,2022-02-10 00:00:00,44377.0,44401.0,43576.0,43779.0,17401980.8454,57.395920095644556,56.00000000000001,4.0,0,0
366,2022-02-10 04:00:00,43779.0,44123.0,43581.0,44098.0,14108688.0939,59.68309547129978,52.0,12.0,0,0
367,2022-02-10 08:00:00,44098.0,45168.0,44063.0,44836.0,20301458.1646,64.43938130997373,48.0,8.0,0,0
368,2022-02-10 12:00:00,44836.0,45681.0,43182.0,44944.0,69956010.8976,65.08846660125407,100.0,4.0,0,0
369,2022-02-10 16:00:00,44944.0,45819.0,44339.0,44365.0,54056392.6209,58.88316238971548,96.0,4.0,0,0
370,2022-02-10 20:00:00,44365.0,44590.0,43336.0,43495.0,24678108.0907,51.01328917612113,92.0,4.0,0,0
371,2022-02-11 00:00:00,43495.0,43738.0,42606.0,43347.0,32851804.5391,49.794071105822646,88.0,8.0,0,0
372,2022-02-11 04:00:00,43346.0,43416.0,42818.0,43358.0,11974481.9054,49.88993139062332,84.0,4.0,0,0
373,2022-02-11 08:00:00,43358.0,43602.0,42879.0,43355.0,26678913.2789,49.86196950917897,80.0,4.0,0,0
374,2022-02-11 12:00:00,43355.0,43921.0,43264.0,43669.0,26624524.4543,52.84123356177783,76.0,32.0,0,0
375,2022-02-11 16:00:00,43669.0,43769.0,42051.0,42733.0,42415241.4978,44.3762976190103,72.0,100.0,2,2
376,2022-02-11 20:00:00,42734.0,42857.0,41953.0,42375.0,26710582.3378,41.629398407933216,68.0,100.0,0,0
377,2022-02-12 00:00:00,42375.0,42490.0,42166.0,42296.0,20931295.2228,41.02589671952388,64.0,100.0,0,0
378,2022-02-12 04:00:00,42296.0,42435.0,41754.0,42104.0,14090982.7675,39.526137459809576,60.0,100.0,0,0
379,2022-02-12 08:00:00,42104.0,42455.0,41900.0,42409.0,18818355.8965,43.085480431614,56.00000000000001,96.0,0,0
380,2022-02-12 12:00:00,42409.0,42447.0,41799.0,42133.0,17264398.4831,40.74823226139433,52.0,92.0,0,0
381,2022-02-12 16:00:00,42133.0,43010.0,42001.0,42660.0,21237919.3908,46.694348078961944,48.0,88.0,0,0
382,2022-02-12 20:00:00,42661.0,42748.0,41697.0,42223.0,16377708.8236,42.85393237122966,44.0,84.0,0,0
383,2022-02-13 00:00:00,42223.0,42499.0,42061.0,42235.0,8352262.5516,42.99258552671472,40.0,80.0,0,0
384,2022-02-13 04:00:00,42235.0,42468.0,42122.0,42413.0,4660647.1971,45.11966445165771,36.0,76.0,0,0
385,2022-02-13 08:00:00,42413.0,42649.0,42251.0,42474.0,10211153.4452,45.865123730490815,32.0,72.0,0,0
386,2022-02-13 12:00:00,42474.0,42758.0,42189.0,42565.0,21427055.2527,47.02124959695716,28.000000000000004,68.0,0,0
387,2022-02-13 16:00:00,42565.0,42582.0,41872.0,42037.0,21616405.7268,41.485218006371234,24.0,100.0,0,0
388,2022-02-13 20:00:00,42037.0,42507.0,41951.0,42056.0,9254734.0123,41.75098274437168,20.0,96.0,0,0
389,2022-02-14 00:00:00,42056.0,42181.0,41552.0,41917.0,14715359.032,40.3086165281405,16.0,100.0,0,0
390,2022-02-14 04:00:00,41917.0,42371.0,41739.0,42321.0,13049526.1464,46.13339837652214,12.0,96.0,0,0
391,2022-02-14 08:00:00,42321.0,42422.0,41924.0,42114.0,19786843.301,43.776284411055045,8.0,92.0,0,0
392,2022-02-14 12:00:00,42121.0,42850.0,41962.0,42577.0,26371220.078,49.93758324656639,4.0,88.0,0,0
393,2022-02-14 16:00:00,42577.0,42820.0,41798.0,42116.0,29313037.2296,44.686664612844346,4.0,84.0,0,0
394,2022-02-14 20:00:00,42116.0,42807.0,41986.0,42537.0,22010761.0233,49.87067084165183,20.0,80.0,0,0
395,2022-02-15 00:00:00,42537.0,43687.0,42432.0,43569.0,27673528.4771,59.813282671697664,16.0,76.0,0,0
396,2022-02-15 04:00:00,43569.0,43776.0,43400.0,43693.0,22664639.594,60.81885290599596,100.0,72.0,1,0
397,2022-02-15 08:00:00,43693.0,44430.0,43609.0,44227.0,38467107.9325,64.8929255857372,100.0,68.0,0,0
398,2022-02-15 12:00:00,44225.0,44510.0,44017.0,44204.0,37019047.9058,64.58144524016296,96.0,64.0,0,0
399,2022-02-15 16:00:00,44204.0,44264.0,43851.0,43996.0,20576844.0089,61.697284087341814,92.0,60.0,0,0
400,2022-02-15 20:00:00,43996.0,44747.0,43941.0,44546.0,19423404.5376,66.01878584023092,100.0,56.00000000000001,0,0
401,2022-02-16 00:00:00,44546.0,44548.0,43908.0,43978.0,28353812.0295,58.65832342345865,96.0,52.0,0,0
402,2022-02-16 04:00:00,43978.0,44192.0,43689.0,44189.0,19736386.4081,60.42352178106624,92.0,48.0,0,0
403,2022-02-16 08:00:00,44189.0,44329.0,43889.0,44180.0,26535816.8598,60.30524343525588,88.0,44.0,0,0
404,2022-02-16 12:00:00,44180.0,44214.0,43304.0,43606.0,31392355.8459,53.15824178994685,84.0,40.0,0,0
405,2022-02-16 16:00:00,43606.0,44349.0,43363.0,44230.0,25810100.6673,58.86555642076762,80.0,36.0,0,0
406,2022-02-16 20:00:00,44230.0,44369.0,43837.0,43871.0,12104125.2266,54.733675629629985,76.0,32.0,0,0
407,2022-02-17 00:00:00,43871.0,44165.0,43583.0,43583.0,15489584.9153,51.60431734109209,72.0,28.000000000000004,0,0
408,2022-02-17 04:00:00,43583.0,43948.0,43352.0,43928.0,16054350.8756,54.928707432495656,68.0,24.0,0,0
409,2022-02-17 08:00:00,43928.0,44023.0,42917.0,43169.0,29921740.0695,47.24046777880747,64.0,20.0,0,0
410,2022-02-17 12:00:00,43169.0,43348.0,41703.0,41928.0,39240077.326,37.899779044662324,60.0,16.0,0,0
411,2022-02-17 16:00:00,41928.0,42107.0,40771.0,41203.0,37134930.7264,33.706710258170006,56.00000000000001,100.0,2,0
412,2022-02-17 20:00:00,41203.0,41203.0,40035.0,40515.0,34390551.8213,30.28277110742063,52.0,100.0,0,0
413,2022-02-18 00:00:00,40515.0,40938.0,40299.0,40690.0,18949783.7781,32.17017421378756,48.0,96.0,0,0
414,2022-02-18 04:00:00,40690.0,40784.0,40498.0,40668.0,11466947.9109,32.05269570503965,44.0,92.0,0,0
415,2022-02-18 08:00:00,40668.0,40966.0,40099.0,40180.0,19913182.0309,29.48094843252791,40.0,100.0,0,0
416,2022-02-18 12:00:00,40180.0,40780.0,39618.0,39834.0,53874215.4041,27.779092690085903,36.0,100.0,0,0
417,2022-02-18 16:00:00,39834.0,40429.0,39422.0,40216.0,46857997.2243,32.41768601307159,32.0,96.0,0,0
418,2022-02-18 20:00:00,40216.0,40274.0,39735.0,39983.0,15623837.2633,31.10537712287794,28.000000000000004,92.0,0,0
419,2022-02-19 00:00:00,39983.0,40306.0,39926.0,40136.0,10942883.0377,33.02272847545774,24.0,88.0,0,0
420,2022-02-19 04:00:00,40136.0,40445.0,40075.0,40270.0,6754789.2936,34.73585362159986,20.0,84.0,0,0
421,2022-02-19 08:00:00,40270.0,40299.0,39651.0,39843.0,17759105.8177,31.932948370375158,16.0,80.0,0,0
422,2022-02-19 12:00:00,39843.0,40070.0,39626.0,39975.0,15027799.2691,33.71362656260578,12.0,76.0,0,0
423,2022-02-19 16:00:00,39975.0,40348.0,39859.0,39978.0,12774877.5109,33.75604227630282,8.0,72.0,0,0
424,2022-02-19 20:00:00,39978.0,40145.0,39793.0,40089.0,8677643.6213,35.40306961579128,4.0,68.0,0,0
425,2022-02-20 00:00:00,40089.0,40124.0,39705.0,39798.0,11114912.2052,33.08093692896024,20.0,100.0,0,0
426,2022-02-20 04:00:00,39798.0,39847.0,38588.0,38798.0,28740238.6777,26.619397143811113,16.0,100.0,0,0
427,2022-02-20 08:00:00,38798.0,38846.0,37983.0,38352.0,28968861.187,24.33626191977737,12.0,100.0,0,0
428,2022-02-20 12:00:00,38352.0,38618.0,38028.0,38336.0,16938053.0641,24.25588703057106,8.0,100.0,0,0
429,2022-02-20 16:00:00,38336.0,38501.0,38168.0,38400.0,13196965.8666,25.318377241166843,4.0,96.0,0,0
430,2022-02-20 20:00:00,38400.0,38979.0,38045.0,38380.0,19219300.3907,25.19941715929241,12.0,92.0,0,0
431,2022-02-21 00:00:00,38380.0,39378.0,38194.0,38915.0,26164444.0076,34.117001299308356,8.0,88.0,0,0
432,2022-02-21 04:00:00,38915.0,39495.0,38905.0,39289.0,18180762.9685,39.54313350714928,4.0,84.0,0,0
433,2022-02-21 08:00:00,39287.0,39370.0,37347.0,37592.0,28707307.0115,28.19575270519708,4.0,100.0,0,0
434,2022-02-21 12:00:00,37592.0,39295.0,37217.0,38829.0,53149125.928,41.39704890702081,4.0,96.0,0,0
435,2022-02-21 16:00:00,38829.0,39182.0,37541.0,38141.0,44977638.0604,37.29057605650403,4.0,92.0,0,0
436,2022-02-21 20:00:00,38141.0,38442.0,36799.0,37017.0,42206814.7687,31.749446675835543,8.0,100.0,0,0
437,2022-02-22 00:00:00,37017.0,37468.0,36351.0,36592.0,26664946.2078,29.937985327591832,4.0,100.0,0,0
438,2022-02-22 04:00:00,36592.0,37248.0,36522.0,36776.0,28614737.215,31.75344750292247,4.0,96.0,0,0
439,2022-02-22 08:00:00,36776.0,37862.0,36762.0,37523.0,29424738.784,38.69832208960684,24.0,92.0,0,0
440,2022-02-22 12:00:00,37523.0,38321.0,37268.0,37763.0,34974247.7313,40.78330814580068,20.0,88.0,0,0
441,2022-02-22 16:00:00,37763.0,38169.0,37386.0,38063.0,29541714.6759,43.37585804118031,16.0,84.0,0,0
442,2022-02-22 20:00:00,38064.0,38428.0,37763.0,38240.0,18853671.3572,44.9083748975158,12.0,80.0,0,0
443,2022-02-23 00:00:00,38238.0,38352.0,37540.0,37752.0,18301961.597,41.56800866404721,8.0,76.0,0,0
444,2022-02-23 04:00:00,37752.0,38209.0,37710.0,38153.0,14107394.2578,45.17663307946923,4.0,72.0,0,0
445,2022-02-23 08:00:00,38153.0,39119.0,38085.0,38798.0,44593235.1456,50.47470767865315,16.0,68.0,0,0
446,2022-02-23 12:00:00,38798.0,39244.0,38454.0,38517.0,27602069.4858,48.285435265416254,12.0,64.0,0,0
447,2022-02-23 16:00:00,38517.0,38775.0,37540.0,37615.0,29563386.7153,41.98960914260274,8.0,60.0,0,0
448,2022-02-23 20:00:00,37615.0,37791.0,37050.0,37256.0,26166951.7486,39.767150723576854,4.0,56.00000000000001,0,0
449,2022-02-24 00:00:00,37256.0,37419.0,34722.0,34933.0,55324523.8641,29.05183763449662,4.0,100.0,0,0
